Retsku	Product Title	Detailed Description	Categorization	Product URL	Primary Image URL	Alternate Image URL	Selling Price	Regular Price	Condition	Manufacturer Name	Manufacturer Part Number	Availability	Gender	Bid Type	Bid Amount
BR26166	Ball Bead Bracelet with Mystic Swarovski Crystals	"Additional to our newest collection, this ball bead bracelet measures to 7 inches in length. Nine 10 mm balls are placed all the way across the frame and are micro set with mystic colored brilliant swarovski crystals. The adjustable black string is detailed with two additional balls attached on opposite ends. This ladies bracelet will guarantee any bystanders attention."	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/shamballa-style-ball-bead-bracelet-with-white-and-grey-swarovski-crystals-11310.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/r/br26166-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/b/r/br26166-1.jpg	68	2000	New	Avianne & Co	BR26166	Yes	women	Absolute	0.25
BR26168	Ball Bead Bracelet with White and Black Swarovski Crystals	"Additional to our newest collection, this ball bead bracelet measures to 7 inches in length. Nine 10 mm balls are placed all the way across the frame and are micro set with black and white brilliant swarovski crystals. The adjustable black string is detailed with two additional grey stones attached on opposite ends. This ladies bracelet will guarantee any bystanders attention."	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/shamballa-style-ball-bead-bracelet-with-white-and-grey-swarovski-crystals-11308.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/r/br26168-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/b/r/br26168-1.jpg	68	2000	New	Avianne & Co	BR26168	Yes	women	Absolute	0.25
BR26136	Black and Red Onyx Ball Bead Bracelet with Swarovski Crystals	This exquisite onyx ball bead bracelet measures to 7 inches in length. Thirteen black and red onyx stones are placed across the frame and measure to 12 mm in diameter. The center is placed with one ball which is pave set with black swarovski crystals and measures to 12 mm in diameter. The adjustable black string is detailed with additional two small onyx stones which measure to 7 mm in diameter.	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/onyx-ball-bead-bracelet-with-swarovski-crystals-11276.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/r/br26136-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/b/r/br26136-2.jpg	68	1500	New	Avianne & Co	BR26136	Yes	men	Absolute	0.25
BR26169	Ball Bead Bracelet with Pink Swarovski Crystals	"Additional to our newest collection, this ball bead bracelet measures to 7 inches in length. Nine 10 mm balls are placed all the way across the frame and are micro set with pink brilliant swarovski crystals. The adjustable black string is detailed with two additional grey stones attached on opposite ends. This ladies bracelet will guarantee any bystanders attention."	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/shamballa-style-ball-bead-bracelet-with-white-and-grey-swarovski-crystals-11312.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/r/br26169-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/b/r/br26169-2.jpg	68	2000	New	Avianne & Co	BR26169	Yes	women	Absolute	0.25
LLER27070	Silver Womens Fashion Pink Sapphire Earrings with Swarovski Crystals	"These beautifully designed earrings are crafted in lustrous Silver. The center of each earring is prong set with pear shaped large pink sapphire  which is surrounded with small round cut white swarovski crystals.The frame measures to 20.7 mm in length and 12.7 mm in width. Weighing 10.1 grams, these earrings are ideal for an every day casual or special wear."	Jewelry & Watches > Fine Jewelry > Earrings	http://www.avianneandco.com/silver-womens-fashion-pink-sapphire-earrings-with-swarovski-crystals.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/l/l/ller27070-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/l/l/ller27070-2.jpg	65	135	New	Avianne & Co	LLER27070	Yes	women	Absolute	0.25
BR26137	Black Onyx Ball Bead Bracelet with Swarovski Crystals	Stand out with this one of a kind onyx ball bead bracelet which measures to 8 inches in length The center is detailed with one large ball which measures to 10 mm in diameter and two smaller balls which measure to 8 mm in diameter. Fourteen additional white stones are placed across the frame and measure to 10 mm in diameter. The adjustable black string is highlighted with two small black onyx stones on the opposite sides.	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/onyx-ball-bead-bracelet-with-swarovski-crystals-11275.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/r/br26137-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/b/r/br26137-1.jpg	64	1500	New	Avianne & Co	BR26137	Yes	men	Absolute	0.25
BR2635	Onyx Ball Bead Bracelet with Blue Swarovski Crystals	This glamorous onyx ball bead bracelet measures to 7 inches in length. The center features three balls which are micro set with small dark blue swarovski crystals and the rest of the band is highlighted with grey colored onyx stones. The adjustable black string features two additional grey onyx stones.	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/onyx-ball-bead-bracelet-with-blue-swarovski-crystals.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/r/br26635-1_2.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/b/r/br26635-2_1.jpg	64	2000	New	Avianne & Co	BR2635	Yes	men	Absolute	0.25
BR26327	Black Onyx Ball Bead Bracelet with White Swarovski Crystals	"Addition to our newest collection, this ball bead bracelet measures to 7 inches in length. Three balls which measure to 10 mm in diameter are set with small white colored swarovski crystals. The rest of the bracelet is highlighted with additional six 10 mm black onyx balls. The adjustable black string is also detailed with two small onyx black stones."	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/black-onyx-ball-bead-bracelet-with-white-swarovski-crystals.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/r/br26327-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/b/r/br26327-2.jpg	64	1500	New	Avianne & Co	BR26327	Yes	women	Absolute	0.25
BR26628	Ball Bead Bracelet with Champagne Swarovski Crystals	"Addition to our newest collection, this ball bead bracelet measures to 8 inches in length. Five champagne colored swarovski crystal balls are placed in the center and measures to 10 mm in diameter. Four additional grey stones are placed across the bracelet. The adjustable bracelet has two grey stones attached on opposite ends."	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/ball-bead-bracelet-with-multi-color-swarovski-crystals-12741.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/r/br26628-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/b/r/br26628-1.jpg	64	1500	New	Avianne & Co	BR26628	Yes	women	Absolute	0.25
BR126451	Blue and Grey Onyx Ball Bead Bracelet	"Uniquely designed by Avianne and Co., this new onyx bracelet features a small dragon hanging from the opposite end of the string. The string is set with small onyx blue and grey colored stones. They all measure to 3 mm in diameter. The adjustable bracelet features additional small stones on opposite ends."	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/onyx-ball-bead-bracelet-7963.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/r/br126451-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/b/r/br126451-1.jpg	60	250	New	Avianne & Co	BR126451	Yes	men	Absolute	0.25
BR125496	Red Glass Ball Bead Bracelet	Stand out with this glamorous glass ball bead bracelet which measures to 3 inches in diameter. Eleven brilliant 3/8 inch in diameter red semi previous stones are placed across the frame and held with black silk string. The adjustable band has two small glass stones placed on the ends. This one of a kind ball bead bracelet is an ideal accessory for both men and women.	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/red-glass-ball-bead-bracelet.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/r/br125496-1_1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/b/r/br125496-2.jpg	56	1250	New	Avianne & Co	BR125496	Yes	men	Absolute	0.25
BR26159	Brown Onyx Ball Bead Bracelet	This handmade onyx bracelet measures to 8 inches in length. Nine brown onyx stones are placed across the bracelet and measure to 12 mm in diameter. The adjustable brown string features two additional small brown onyx stones on opposite ends.	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/shamballa-style-brown-onyx-ball-bead-bracelet-for-women-11316.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/r/br26159-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/b/r/br26159-2.jpg	56	350	New	Avianne & Co	BR26159	Yes	men	Absolute	0.25
BR2008	Black Onyx Ball Bead Bracelet	This handmade onyx bead  bangle bracelet measures to 8 inches in length. Eleven brilliant onyx stones are placed across the frame and held with a black silk string. The bracelet is adjustable and the ends of the string are detailed with additional two small onyx stones. This one of a kind onyx bead bracelet is an ideal accessory for him and her.	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/black-onyx-ball-bead-bracelet.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/r/br2008-1_2.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/b/r/br2008-2.jpg	56	350	New	Avianne & Co	BR2008	Yes	men	Absolute	0.25
BR125419	Black and Grey Onyx Ball Bead Bracelet	This handmade onyx bead  bangle bracelet measures to 3 inches in diameter. Ten brilliant grey and black colored stones are placed across the frame and held with a black silk string. The bracelet is adjustable and the ends of the string are detailed with additional two small same colored stones. This one of a kind onyx bead ball bracelet is an ideal accessory for him and her.	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/onyx-ball-bead-bracelet-6103.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/r/br125419-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/b/r/br125419-2.jpg	56	350	New	Avianne & Co	BR125419	Yes	men	Absolute	0.25
BR125787	Black Onyx Ball Bead Bracelet	This one of a kind ball bead bracelet measures to 3 inches in diameter. Twelve black beads are placed across the frame and measure to 10 mm in diameter. The black adjustable string is detailed with two additional black beads which are placed on end of each string.	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/onyx-ball-bead-bracelet-7007.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/r/br125787-1_1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/b/r/br125787-1.jpg	56	350	New	Avianne & Co	BR125787	Yes	men	Absolute	0.25
BR25157	Grey and Black Onyx Ball Bead Bracelet	"Exclusively designed by Avianne&amp;Co, this one of a kind onyx ball bead bracelet measures to 3 inches in diameter. Eleven brilliant grey and black onyx stones are placed across the frame and measures to 10 mm in diameter. The adjustable grey string features additional small onyx stones which are placed on both ends."	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/grey-and-black-onyx-ball-bead-bracelet.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/r/br25157-1_1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/b/r/br25157-2_1.jpg	56	350	New	Avianne & Co	BR25157	Yes	men	Absolute	0.25
BR126435	Purple Onyx Ball Bead Bracelet	This one of a kind onyx ball bead bracelet measures to 3 inches in diameter. The purple beads are placed all the way around the string and measure to 10 mm in diameter. The adjustable black string features two additional stones placed on opposite ends.	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/onyx-ball-bead-bracelet-7898.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/r/br126435-1_1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/b/r/br126435-1.jpg	56	350	New	Avianne & Co	BR126435	Yes	men	Absolute	0.25
BR2015	White Onyx Ball Bead Bracelet	This handmade onyx bead  bangle bracelet measures to 8 inches in length. Eleven brilliant white colored stones are placed across the frame and held with a red silk string. Each stone measures to 12 mm in diameter. The bracelet is adjustable and the ends of the string are detailed with additional two small white stones. This one of a kind onyx bead ball bracelet is an ideal accessory for him and her.	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/white-onyx-ball-bead-bracelet.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/r/br2015-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/b/r/br2015-2.jpg	56	350	New	Avianne & Co	BR2015	Yes	men	Absolute	0.25
BR2009	Multi Colored Onyx Ball Bead Bracelet	This handmade ball bead  bracelet measures to 8 inches in length. Ten brilliant multi colored stones are placed across the frame and held with a black silk string. Each bead measures to 1/2 Inches (12.4 mm) in diameter. The bracelet is adjustable and the ends of the string are detailed with additional two small onyx stones. This one of a kind onyx ball bead bracelet is an ideal accessory for him and her.	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/multi-colored-onyx-ball-bead-bracelet.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/r/br2009-1_1.jpg		56	350	New	Avianne & Co	BR2009	Yes	men	Absolute	0.25
BR125757	White Onyx Ball Bead Bracelet	This womens ball bead bracelet measures to 2 1/2 inches in diameter. Nine beads are placed across the frame and measure to 1/2 inches in diameter. The black string is adjustable and features two additional white beads on opposite sides.	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/onyx-ball-bead-bracelet-6988.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/r/br125757-1_1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/b/r/br125757-2.jpg	56	350	New	Avianne & Co	BR125757	Yes	men	Absolute	0.25
BR126437	Blue Onyx Ball Bead Bracelet	This one of a kind onyx ball bead bracelet measures to 3 inches in diameter. The light blue beads are placed all the way around the string and measure to 10 mm in diameter. The adjustable black string features two additional stones placed on opposite ends.	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/onyx-ball-bead-bracelet-7897.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/r/br126437-1_2.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/b/r/br126437-2.jpg	56	350	New	Avianne & Co	BR126437	Yes	men	Absolute	0.25
BR2007	White and Black Onyx Ball Bead Bracelet	This handmade onyx bead  bangle bracelet measures to 8 inches in length. Ten brilliant multi colored stones are placed across the frame and held with a black silk string. Each bead measures to 1/2 Inches (12 mm) in diameter. The bracelet is adjustable and the ends of the string are detailed with additional two small onyx stones. This one of a kind onyx bead ball bracelet is an ideal accessory for him and her.	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/onyx-ball-bead-bracelet-6029.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/r/br2007-1_1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/b/r/br2007-2.jpg	56	350	New	Avianne & Co	BR2007	Yes	men	Absolute	0.25
